OBJECTID;NUM_PAVE;IGDS_LEVEL;LIB_LEVEL;LIB_CLASSE;nom_fichier;igds_basename;igds_style;igds_element_association_id;geom_origine;igds_element_type;igds_symbology;igds_color;igds_color_blue;igds_color_green;igds_color_red;igds_fill_color;igds_fill_color_blue;igds_fill_color_green;igds_fill_color_red;igds_rotation;igds_graphic_group;st_area(shape);st_perimeter(shape);geo_shape;geo_point_2d
187;0440;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;10.057616788036826;15.80260217607772;"{""coordinates"": [[[2.346332010031928, 48.85514452219888], [2.3463269311507493, 48.85514631924092], [2.346329506765886, 48.85514949003973], [2.3463353932985704, 48.85514741051601], [2.3463911137905322, 48.85512807662091], [2.346397001692444, 48.85512599620223], [2.346394426074362, 48.85512282540482], [2.3463875865181256, 48.85511439528378], [2.34638501090119, 48.85511122448614], [2.3463791230118516, 48.855113304004945], [2.346323201157316, 48.85513239396932], [2.346317313251735, 48.855134474384336], [2.3463198888657004, 48.85513764518336], [2.3463249691091, 48.85513584814903], [2.346332010031928, 48.85514452219888]]], ""type"": ""Polygon""}";48.855129838535596, 2.3463585337064723
202;0310;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;16.22335595242759;17.311558316914336;"{""coordinates"": [[[2.3583980925160275, 48.86504850174415], [2.35841180119203, 48.86507544132906], [2.3584803568575547, 48.865060274456106], [2.3584796662614136, 48.86505890375191], [2.3584772044215847, 48.86505945624312], [2.358464905741511, 48.865035241140994], [2.358467366117571, 48.86503469673625], [2.3584666617807293, 48.86503333495175], [2.3583980925160275, 48.86504850174415]]], ""type"": ""Polygon""}";48.86505463057997, 2.3584381285654086
209;0440;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;24.639591248763672;20.19679998529941;"{""coordinates"": [[[2.3471660691312866, 48.85518210161477], [2.3471032300176398, 48.855199731425785], [2.347112123195816, 48.855213739703366], [2.3471292980226495, 48.85524074564436], [2.347133072644549, 48.85523970590216], [2.3471327533573194, 48.85523919152904], [2.3471884491703805, 48.855223769315195], [2.34718909080932, 48.8552247710973], [2.347192838285428, 48.85522372221159], [2.3471804164987495, 48.85520438760863], [2.3471660691312866, 48.85518210161477]]], ""type"": ""Polygon""}";48.85521124689558, 2.347147703947155
264;081C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;33.87650014216004;34.6602950692391;"{""coordinates"": [[[2.300645256909731, 48.86500307894277], [2.3006447061472484, 48.86500247316034], [2.3006520935704535, 48.86499959524154], [2.300643297821067, 48.86499009887703], [2.300635977464683, 48.86499305812869], [2.3006353862936986, 48.86499241613607], [2.3006427335488286, 48.864989484022146], [2.300641105442542, 48.8649869824112], [2.300575898301994, 48.8650130089512], [2.3005067825630396, 48.86504058467388], [2.3005353416826337, 48.8650717854348], [2.3006038091718684, 48.86504467356966], [2.300601701341175, 48.865042367011746], [2.3005961914210484, 48.86504450134515], [2.3005834286125504, 48.865030151388275], [2.3006135256030946, 48.86501849003447], [2.300655094496661, 48.865002392666014], [2.3006526029585617, 48.86500023675617], [2.300645256909731, 48.86500307894277]]], ""type"": ""Polygon""}";48.86503152237849, 2.300573532212538
299;081C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;6.570507338638885;13.045700486584385;"{""coordinates"": [[[2.3045263318951825, 48.86804284555528], [2.304493411551533, 48.86806333203589], [2.304480128225304, 48.86807159718441], [2.304482194727028, 48.868073039153835], [2.3044858663802397, 48.868070759062284], [2.3044957083595183, 48.86807764499152], [2.3044920365861836, 48.868079934076135], [2.304494101845481, 48.8680813670447], [2.304525166351303, 48.86806203983027], [2.304540305504204, 48.868052616309726], [2.3045263318951825, 48.86804284555528]]], ""type"": ""Polygon""}";48.868061322389565, 2.304511478408472
316;063C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;10.977082139207672;15.86534127407277;"{""coordinates"": [[[2.3249506847888735, 48.84364020740422], [2.324915363331878, 48.84365169172831], [2.324927864330653, 48.84366837622716], [2.324962272887764, 48.84365699467201], [2.3249957906007577, 48.84364590487063], [2.324993969961608, 48.8436435013896], [2.3249901794341996, 48.843644747205985], [2.3249814228033863, 48.843633220110306], [2.324985228201201, 48.84363198337176], [2.3249833939263853, 48.84362958071296], [2.3249506847888735, 48.84364020740422]]], ""type"": ""Polygon""}";48.84364935422776, 2.3249541909483358
318;063C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;16.466963327574355;17.96265985839495;"{""coordinates"": [[[2.3233112192062317, 48.84418522045925], [2.323274242580531, 48.84419703669328], [2.3232760219457553, 48.8441994660477], [2.3232797299864543, 48.84419828277469], [2.3232953177798197, 48.844219517693396], [2.3232898022700414, 48.844221275329375], [2.3232901692140513, 48.8442213493541], [2.3232905224161478, 48.84422143229479], [2.3232908616427905, 48.84422154213737], [2.323291200635895, 48.844221669965826], [2.3232915121452744, 48.844221815626135], [2.3232917961708264, 48.84422197911827], [2.3232920663377983, 48.844222160519294], [2.3232923227627573, 48.84422235083619], [2.3232925380789475, 48.84422255890785], [2.323292739653225, 48.844222775895425], [2.323292900235405, 48.84422300164474], [2.323293032087991, 48.84422323622519], [2.3233309390773136, 48.844211129357205], [2.323358979439164, 48.84420216660856], [2.3233398330181894, 48.84417606309855], [2.3233112192062317, 48.84418522045925]]], ""type"": ""Polygon""}";48.84419914539043, 2.3233180784175396
329;112A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;17.379900796493015;18.479430963795913;"{""coordinates"": [[[2.3717131346204257, 48.859289266200335], [2.3717004800767127, 48.859291904097425], [2.371699018902253, 48.85928885573289], [2.371698965687126, 48.85928874753184], [2.3716988853221412, 48.85928863019477], [2.371698791219657, 48.85928852177901], [2.3716986970087244, 48.85928842235618], [2.3716985754311386, 48.85928833178316], [2.3716984538534525, 48.85928824121008], [2.371698318429817, 48.85928816855131], [2.3716981571108118, 48.85928809575654], [2.371698007949576, 48.85928803201911], [2.371697844942289, 48.85928798619587], [2.3716976683059516, 48.85928794030111], [2.371697491452615, 48.85928791239217], [2.3716973144909312, 48.859287893476115], [2.3716971237916464, 48.859287883481386], [2.3716969466129627, 48.85928788255113], [2.3716967556967794, 48.85928789054223], [2.3716965781927493, 48.859287916590674], [2.3716964005803707, 48.85928795163204], [2.3716962364885945, 48.859287995737844], [2.371696072288369, 48.85928804883658], [2.371695907979795, 48.8592881109282], [2.371695757191824, 48.859288182084306], [2.3716956185724642, 48.85928826139841], [2.3716954948257984, 48.859288350683386], [2.371695384599835, 48.859288449032846], [2.3716952880030244, 48.85928854745387], [2.3716952049269167, 48.85928865493938], [2.3716951354798614, 48.859288762496384], [2.3716950795535086, 48.85928887911789], [2.3716950372563095, 48.85928899581095], [2.3716950084798136, 48.85928912156847], [2.371695007069972, 48.8592892384762], [2.371695019180733, 48.859289364448415], [2.3716950450291976, 48.85928948149926], [2.371716096236818, 48.8593334747703], [2.3717508745907887, 48.85932623684518], [2.37176283233017, 48.85932373828092], [2.3717418478120935, 48.8592798631825], [2.371741780967736, 48.85927975490993], [2.3717417005051735, 48.85927964566649], [2.371741606294073, 48.8592795462437], [2.3717414984540257, 48.85927944674934], [2.3717413767678446, 48.85927936516924], [2.3717412414526136, 48.8592792835176], [2.371741106028942, 48.85927921085883], [2.371740956867679, 48.859279147121455], [2.3717407940772652, 48.85927908331251], [2.3717406310699696, 48.85927903748934], [2.371740467954232, 48.8592790006591], [2.371740290992563, 48.85927898174312], [2.3717401140307928, 48.85927896282711], [2.3717399369606817, 48.859278952904], [2.3717397460445375, 48.85927896089519], [2.371739568757442, 48.859278968957874], [2.371739404882716, 48.85927899507798], [2.3717392272702957, 48.85927903011936], [2.371739063178583, 48.85927907422527], [2.3717388989785313, 48.85927912732403], [2.3717387482990864, 48.85927918948728], [2.3717386111402483, 48.85927926071494], [2.37173847387307, 48.85927934093554], [2.3717383501264973, 48.859279430220596], [2.3717382400091775, 48.85927951957718], [2.371738143412464, 48.85927961799824], [2.3717380603363583, 48.859279725483766], [2.3717379908895047, 48.859279833040816], [2.371737934963257, 48.85927994966232], [2.3717378927745014, 48.85928005736254], [2.3717378777357068, 48.85928017419873], [2.3717378625883683, 48.8592803000278], [2.371737874807775, 48.85928041700708], [2.371737887027079, 48.85928053398637], [2.3717379265047875, 48.85928065110876], [2.3717379933490363, 48.859280759381335], [2.3717394397612916, 48.85928378878164], [2.3717131346204257, 48.859289266200335]]], ""type"": ""Polygon""}";48.85930785760318, 2.3717295385899284
338;204D;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;23.642219147767626;20.739405021343767;"{""coordinates"": [[[2.410964896454052, 48.85368071524284], [2.4109509702904046, 48.853714161799644], [2.4110210326103423, 48.85372685024233], [2.4110222106201205, 48.85372403208734], [2.4110183209185956, 48.85372332044293], [2.4110231874262182, 48.85371164477587], [2.4110327393001376, 48.85368864419441], [2.4110366412539515, 48.853689356798085], [2.4110368318386217, 48.85368937572314], [2.4110370224233937, 48.8536893946482], [2.411037213109713, 48.85368940458027], [2.4110374039993276, 48.853689396526384], [2.4110375949905896, 48.853689379479505], [2.4110377860834995, 48.85368935343963], [2.4110379772781583, 48.853689318406786], [2.4110381549466218, 48.85368927431387], [2.4110383191907423, 48.85368921216794], [2.41103848343486, 48.853689150022014], [2.411038647882173, 48.85368906989009], [2.4110387851758537, 48.85368898063105], [2.4110389224694333, 48.85368889137201], [2.4110390326092794, 48.85368879298582], [2.411039142850773, 48.853688685606635], [2.4110392409288646, 48.85368856917411], [2.4110393103888845, 48.853688452600736], [2.411039366322809, 48.8536883269673], [2.4110394085273468, 48.85368821025976], [2.4110394372058925, 48.85368808449217], [2.4110394523582435, 48.8536879496645], [2.411039440153669, 48.853687823695644], [2.411039414321252, 48.853687697659765], [2.411039374861197, 48.85368757155678], [2.4110393216717543, 48.85368745437969], [2.411039254854571, 48.85368733713554], [2.4110391607820088, 48.853687219757234], [2.41103905298006, 48.85368711130479], [2.4110389450765646, 48.85368701184537], [2.411038809917488, 48.853686912251774], [2.411038674555218, 48.85368683064416], [2.411038525565209, 48.85368674896947], [2.4110383627441645, 48.85368668521368], [2.4110381862954813, 48.85368662139078], [2.4110380096434025, 48.853686575553844], [2.411037819262037, 48.85368653864283], [2.410967757093873, 48.85367384121655], [2.410964896454052, 48.85368071524284]]], ""type"": ""Polygon""}";48.85370002704339, 2.4109928127227658
357;123A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;32.456968505391515;25.793341941155482;"{""coordinates"": [[[2.380028753419824, 48.84019538715173], [2.3799322467851165, 48.84021229589318], [2.3799356185338865, 48.84022057850623], [2.379937622408371, 48.84022152512902], [2.3799395036478272, 48.84022258713373], [2.379941218644348, 48.840223765193755], [2.379942756808792, 48.84022503317272], [2.37994412895487, 48.840226398321526], [2.3799452973523576, 48.84022782536958], [2.379946272686375, 48.840229332359435], [2.379947030861571, 48.84023088319174], [2.3799475689389764, 48.84023249583853], [2.3799478900713935, 48.84023413434165], [2.3799479780168302, 48.84023578962331], [2.3799478221969173, 48.840237434647804], [2.3799474471350166, 48.84023906954226], [2.3799468408904243, 48.840240667263906], [2.3799460184496413, 48.840242227890485], [2.379944977312443, 48.840243732522374], [2.3799486288914298, 48.840251513842], [2.38005084149708, 48.8402337092158], [2.380050287225051, 48.840232312332404], [2.3800444968237295, 48.84023332468366], [2.3800294047432367, 48.84019675755745], [2.3800356170896033, 48.84019566645112], [2.380035061456051, 48.840194269560605], [2.380028753419824, 48.84019538715173]]], ""type"": ""Polygon""}";48.84022320939094, 2.379990167208206
360;0220;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;16.946820050648256;18.002406360829898;"{""coordinates"": [[[2.3393235921486046, 48.871743908478116], [2.3393145280039183, 48.87176643008527], [2.3393103258812498, 48.87176570450661], [2.3393090695080034, 48.87176888033639], [2.339380250454566, 48.87178112471163], [2.339391685191651, 48.8717524925766], [2.339320640947071, 48.87174022198199], [2.33931947057253, 48.87174317435093], [2.3393235921486046, 48.871743908478116]]], ""type"": ""Polygon""}";48.87176096588608, 2.3393520143209643
399;054A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;17.521564915495354;17.219696851892596;"{""coordinates"": [[[2.347854619235992, 48.85017452477498], [2.347855312057366, 48.850175788550104], [2.3479228953882534, 48.850159579057525], [2.347908353343914, 48.85013148213979], [2.3478399484915524, 48.85014789399857], [2.347840654837655, 48.85014916594175], [2.347854619235992, 48.85017452477498]]], ""type"": ""Polygon""}";48.850153657050626, 2.3478816151115605
424;092A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;18.28523033441085;18.054874568487865;"{""coordinates"": [[[2.3328380884484217, 48.873101390625706], [2.332835292627127, 48.873092308800445], [2.3328340763726225, 48.87308838090084], [2.332830064414116, 48.873075362182995], [2.33283376553913, 48.87307486209393], [2.332833943224744, 48.87307482711072], [2.332834107507925, 48.873074774066], [2.3328342581585026, 48.87307472094527], [2.3328344090394544, 48.87307464983907], [2.332834546402989, 48.873074569664105], [2.332834670133717, 48.87307448941315], [2.3328347939797327, 48.87307440016946], [2.332834890675525, 48.87307430178104], [2.3328349874749863, 48.87307419529915], [2.332835057020554, 48.873074087766014], [2.3328351129335174, 48.873073980156924], [2.332835170324961, 48.87307386356264], [2.3328351990878025, 48.87307374680879], [2.332835200700423, 48.87307362091021], [2.3328352021978556, 48.87307350400438], [2.332835190062583, 48.87307338702262], [2.332835150662002, 48.87307326988889], [2.3328350976287164, 48.87307315267915], [2.3328350444802437, 48.87307304446215], [2.332834964066363, 48.8730729360932], [2.332834869904691, 48.87307283664103], [2.3328347621219354, 48.87307273621359], [2.3328346405796676, 48.873072645602214], [2.33283450528961, 48.87307256390756], [2.3328343698842637, 48.87307249120575], [2.332834220731127, 48.87307242742066], [2.3328340579453886, 48.87307236355956], [2.3328338949291734, 48.873072317684], [2.3328337181650665, 48.8730722807252], [2.3328335412858743, 48.87307225275915], [2.332833364176308, 48.873072242778605], [2.33283318706664, 48.87307223279807], [2.3328329962091807, 48.873072231734334], [2.332760882423105, 48.87308191317512], [2.332770526759399, 48.87311321179093], [2.3328389667253733, 48.87310403058583], [2.332838737273492, 48.87310384943906], [2.3328385353173093, 48.873103650458745], [2.3328383606264533, 48.873103451630364], [2.332838213431396, 48.873103234968454], [2.3328381086128553, 48.87310300954936], [2.3328380160637376, 48.87310278419861], [2.3328379508951302, 48.873102550007104], [2.332837926624661, 48.87310231604351], [2.332837929619515, 48.873102082231945], [2.3328379735124054, 48.873101848648304], [2.33283804467072, 48.87310161521658], [2.3328380884484217, 48.873101390625706]]], ""type"": ""Polygon""}";48.873092851272744, 2.332800079486096
425;092A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;24.00658066520791;24.07823857478254;"{""coordinates"": [[[2.3295013993389535, 48.873518200914816], [2.3294509890988704, 48.873524823666465], [2.3294515924716195, 48.87352762399255], [2.329459514838966, 48.873526581969564], [2.3294653463264487, 48.87354614919068], [2.329458149015407, 48.87354710534167], [2.329459037751342, 48.87354997921333], [2.3295271663509096, 48.87354071811346], [2.3295687840210637, 48.87353506053957], [2.3295702668961016, 48.87353425044588], [2.3295716417390233, 48.873533359705874], [2.3295728961876057, 48.87353239544507], [2.3295740138709524, 48.87353135847107], [2.329574995909293, 48.873530267676315], [2.329575830056164, 48.87352912119349], [2.3295764997092747, 48.87352793781584], [2.3295770213437077, 48.87352670864219], [2.329577378252799, 48.87352546055914], [2.3295775730474113, 48.87352420257473], [2.329577603001055, 48.87352293467371], [2.329577470724493, 48.873521665864075], [2.3295771597425667, 48.87352040504692], [2.329576699700274, 48.87351917936852], [2.3295760743540566, 48.87351797974448], [2.329575286314676, 48.87351681518278], [2.329574359889667, 48.87351570380641], [2.3295732828210993, 48.87351464464735], [2.3295720698503386, 48.873513657573646], [2.3295707455280907, 48.873512741823404], [2.329569297480567, 48.873511905421395], [2.3295677406807322, 48.873511150250195], [2.3295660994476792, 48.87351049353343], [2.329564375271929, 48.8735099253867], [2.3295013993389535, 48.873518200914816]]], ""type"": ""Polygon""}";48.87352903616301, 2.3295172837765645
