list_id,first_publication_date,price,latitude,longitude,urls,nb_pieces,surface
2934182428,2025-02-10 08:19:00,1410,48.825935891734815,2.44962391777775,https://www.leboncoin.fr/ad/locations/2934182428,2,51
2933186710,2025-02-08 17:50:11,1410,48.84255,2.40984,https://www.leboncoin.fr/ad/locations/2933186710,2,45
2932648462,2025-02-07 10:13:00,1410,48.844160906391764,2.368778081884407,https://www.leboncoin.fr/ad/locations/2932648462,2,36
2914862061,2025-01-07 00:19:20,1410,48.84064,2.46172,https://www.leboncoin.fr/ad/locations/2914862061,2,40
2932633597,2025-02-07 18:46:00,1412,48.84105,2.29926,https://www.leboncoin.fr/ad/locations/2932633597,2,38
2935209741,2025-02-12 08:51:57,1420,48.86608,2.35387,https://www.leboncoin.fr/ad/locations/2935209741,1,38
2910683960,2024-12-30 10:26:00,1420,48.85467875611735,2.3310772499861914,https://www.leboncoin.fr/ad/locations/2910683960,1,34
2928480455,2025-01-31 11:08:00,1420,48.88691622930124,2.33942579864317,https://www.leboncoin.fr/ad/locations/2928480455,1,36
2932344176,2025-02-07 09:34:00,1420,48.84325167748926,2.3173462032246475,https://www.leboncoin.fr/ad/locations/2932344176,1,32
2923945668,2025-01-23 10:45:00,1420,48.84604248882874,2.314819696417963,https://www.leboncoin.fr/ad/locations/2923945668,1,32
2928586774,2025-01-31 16:47:47,1420,48.82069,2.33742,https://www.leboncoin.fr/ad/locations/2928586774,2,50
2905412716,2024-12-18 18:31:20,1420,48.88527,2.32404,https://www.leboncoin.fr/ad/locations/2905412716,2,40
2931347495,2025-02-05 12:55:46,1422,48.88844,2.30106,https://www.leboncoin.fr/ad/locations/2931347495,2,42
2877649158,2024-11-05 09:35:00,1425,48.828950131394926,2.3515355581862813,https://www.leboncoin.fr/ad/locations/2877649158,2,40
2925516540,2025-01-26 03:32:11,1425,48.89426,2.34058,https://www.leboncoin.fr/ad/locations/2925516540,2,40
2907276106,2024-12-22 15:32:22,1425,48.82726,2.35053,https://www.leboncoin.fr/ad/locations/2907276106,2,28
2903213137,2024-12-14 18:37:52,1425,48.87579,2.32776,https://www.leboncoin.fr/ad/locations/2903213137,2,30
2931843362,2025-02-06 10:13:00,1428,48.89372069290382,2.337455419129139,https://www.leboncoin.fr/ad/locations/2931843362,3,50
2915693069,2025-01-08 15:30:00,1430,48.84335378476719,2.3152400908450472,https://www.leboncoin.fr/ad/locations/2915693069,1,32
2901117457,2024-12-10 12:16:00,1430,48.867018249821825,2.4075976164238537,https://www.leboncoin.fr/ad/locations/2901117457,2,50
2915580033,2025-01-08 09:01:00,1430,48.84539191541951,2.315699850445927,https://www.leboncoin.fr/ad/locations/2915580033,1,32
2927459849,2025-01-21 10:29:00,1430,48.84105,2.29926,https://www.leboncoin.fr/ad/locations/2927459849,1,31
2927264642,2025-01-28 22:45:35,1431,48.87921,2.32956,https://www.leboncoin.fr/ad/locations/2927264642,1,35
2907844087,2024-12-23 08:41:00,1437,48.86752968135645,2.4106680467726065,https://www.leboncoin.fr/ad/locations/2907844087,2,45
2933362873,2025-02-03 08:14:00,1438,48.83970714016095,2.311495037666457,https://www.leboncoin.fr/ad/locations/2933362873,2,36
2915946000,2025-01-09 07:03:00,1440,48.83241466631284,2.271750241567842,https://www.leboncoin.fr/ad/locations/2915946000,2,55
2934841755,2025-02-11 13:19:00,1440,48.86626,2.34052,https://www.leboncoin.fr/ad/locations/2934841755,1,37
2922843420,2025-01-21 07:52:00,1440,48.83488692366047,2.2644803852308484,https://www.leboncoin.fr/ad/locations/2922843420,1,45
2906169998,2024-12-20 09:38:00,1440,48.84365221014528,2.3132535326682238,https://www.leboncoin.fr/ad/locations/2906169998,1,32
2934292583,2025-02-10 10:28:00,1442,48.83245328542537,2.3088493039050983,https://www.leboncoin.fr/ad/locations/2934292583,2,39
2919804145,2025-01-15 13:47:00,1450,48.847566771170825,2.361170525567706,https://www.leboncoin.fr/ad/locations/2919804145,1,35
2901069210,2025-02-11 17:14:53,1450,48.87901148815335,2.3353981577394833,https://www.leboncoin.fr/ad/locations/2901069210,1,
2935054377,2025-02-11 15:25:00,1450,48.83216,2.3551,https://www.leboncoin.fr/ad/locations/2935054377,2,44
2934765938,2025-02-11 12:01:36,1450,48.89046,2.35272,https://www.leboncoin.fr/ad/locations/2934765938,2,46
2848407896,2024-09-18 08:10:00,1450,48.83974539877434,2.254268302212251,https://www.leboncoin.fr/ad/locations/2848407896,2,43
2931244232,2025-02-05 08:17:00,1450,48.89585586917939,2.3840067469994652,https://www.leboncoin.fr/ad/locations/2931244232,2,43
2926746097,2025-01-27 21:13:00,1450,48.85482823347392,2.3529642338534007,https://www.leboncoin.fr/ad/locations/2926746097,2,28
