list_id,first_publication_date,price,Latitude,Longitude,urls
2924145534,2025-01-23 13:44:00,894,48.82923544725198,2.340293658041521,https://www.leboncoin.fr/ad/locations/2924145534
2866616079,2025-01-03 14:38:44,895,48.89353,2.38011,https://www.leboncoin.fr/ad/locations/2866616079
2924145532,2025-01-23 10:48:00,895,48.82813569263683,2.336172529151096,https://www.leboncoin.fr/ad/locations/2924145532
2915406205,2025-01-07 10:30:00,895,48.83638521520674,2.293789832131315,https://www.leboncoin.fr/ad/locations/2915406205
2491359776,2024-02-08 17:39:00,895,48.89966667469716,2.3734396205067037,https://www.leboncoin.fr/ad/locations/2491359776
2924106809,2025-01-23 13:31:00,895,48.828864813208725,2.3410001550625688,https://www.leboncoin.fr/ad/locations/2924106809
2924106800,2025-01-23 13:09:00,895,48.832782279187946,2.3340753521169146,https://www.leboncoin.fr/ad/locations/2924106800
2918155086,2025-01-12 22:37:11,895,48.85146,2.39869,https://www.leboncoin.fr/ad/locations/2918155086
2919584876,2025-01-15 14:27:00,899,48.8349468303166,2.2952440209277523,https://www.leboncoin.fr/ad/locations/2919584876
2905186772,2024-12-18 11:39:56,899,48.85605,2.38626,https://www.leboncoin.fr/ad/locations/2905186772
